layer,wordID,meaningID,target,sesgoBase,sesgoGen,error,meanError,standardError
5,00,2,raya,-0.10132700204849243,-0.09351137280464172,-0.007815629243850708,-0.004622940271300204,0.0014403588643609724
6,00,2,raya,-0.09637463092803955,-0.08873733878135681,-0.007637292146682739,-0.003941354995712321,0.001524579400532206
7,00,2,raya,-0.09226933121681213,-0.09246388077735901,0.000194549560546875,-0.009745620428881746,0.0017659003782756401
8,00,2,raya,-0.07601866871118546,-0.054604288190603256,-0.0214143805205822,-0.018523487619104537,0.0021768395229645604
9,00,2,raya,-0.0719672366976738,-0.038991693407297134,-0.03297554329037666,-0.023498364060403818,0.0026747541127933663
10,00,2,raya,-0.06566186994314194,-0.025960082188248634,-0.0397017877548933,-0.02948742330153572,0.0032162477756834487
11,00,2,raya,-0.05064947158098221,-0.01673460751771927,-0.03391486406326294,-0.026171725233422316,0.0035033605067808075
12,00,2,raya,-0.038117870688438416,-0.0024381689727306366,-0.03567970171570778,-0.030339763053950478,0.0037781454849456194
0,01,1,llama,0.1646498143672943,0.1646498143672943,0.0,0.0,0.0
1,01,1,llama,-0.13393181562423706,-0.135863795876503,0.0019319802522659302,-0.0023471131608722375,0.0016165617937258562
2,01,1,llama,-0.14586833119392395,-0.13853582739830017,-0.007332503795623779,-0.012427985177751868,0.001649943408857901
3,01,1,llama,-0.13723458349704742,-0.12661850452423096,-0.010616078972816467,-0.011591812328217512,0.0013723649013483807
4,01,1,llama,-0.15575599670410156,-0.13822384178638458,-0.01753215491771698,-0.007010612032435676,0.0013709817700034554
